22.07	-3.30591	-4.25388	20.0882
22.08	-3.40071	-4.4729	19.827
22.09	-3.50793	-4.70611	19.5826
22.1	-3.62775	-4.95432	19.356
22.11	-3.7604	-5.21836	19.1486
22.12	-3.9062	-5.49902	18.9619
22.13	-4.06548	-5.79708	18.7975
22.14	-4.23864	-6.11324	18.6572
22.15	-4.4261	-6.44811	18.5432
22.16	-4.6283	-6.8022	18.4577
22.17	-4.84569	-7.17583	18.4034
22.18	-5.07871	-7.56909	18.383
22.19	-5.32774	-7.98182	18.3998
22.2	-5.59315	-8.41347	18.457
22.21	-5.87518	-8.86309	18.5585
22.22	-6.17397	-9.32917	18.708
22.23	-6.48949	-9.80956	18.9098
22.24	-6.8215	-10.3014	19.1682
22.25	-7.16949	-10.8008	19.4876
22.26	-7.53262	-11.3031	19.8722
22.27	-7.90967	-11.8023	20.3262
22.28	-8.29893	-12.2913	20.8532
22.29	-8.69817	-12.7615	21.4562
22.3	-9.10449	-13.203	22.137
22.31	-9.51435	-13.6048	22.8964
22.32	-9.92339	-13.9543	23.7329
22.33	-10.3265	-14.2382	24.6429
22.34	-10.7177	-14.4425	25.6204
22.35	-11.0901	-14.5531	26.6559
22.36	-11.4364	-14.5567	27.7367
22.37	-11.7485	-14.4412	28.8468
22.38	-12.0177	-14.1973	29.9664
22.39	-12.2357	-13.819	31.0733
22.4	-12.394	-13.3048	32.1427
22.41	-12.4851	-12.6583	33.1488
22.42	-12.5024	-11.8889	34.0663
22.43	-12.4411	-11.0116	34.8713
22.44	-12.2981	-10.0466	35.5439
22.45	-12.073	-9.01835	36.0685
22.46	-11.7675	-7.95406	36.4359
22.47	-11.3862	-6.88182	36.6432
22.48	-10.9357	-5.82887	36.6939
22.49	-10.425	-4.81983	36.5975
22.5	-9.86452	-3.87535	36.368
22.51	-9.2656	-3.01113	36.0229
22.52	-8.64015	-2.23765	35.5815
22.53	-7.9999	-1.56022	35.0632
22.54	-7.35593	-0.979572	34.4867
22.55	-6.7183	-0.492618	33.869
22.56	-6.09573	-0.0933917	33.2248
22.57	-5.4955	0.226029	32.566
22.58	-4.92334	0.474691	31.9022
22.59	-4.38354	0.662064	31.2408
22.6	-3.87898	0.797505	30.587
22.61	-3.41133	0.889877	29.9443
22.62	-2.98121	0.947305	29.315
22.63	-2.58836	0.977036	28.7005
22.64	-2.23182	0.985397	28.1012
22.65	-1.9101	0.977802	27.5172
22.66	-1.62131	0.958802	26.9482
22.67	-1.3633	0.93216	26.3937
22.68	-1.13375	0.900939	25.8531
22.69	-0.930282	0.867589	25.3258
22.7	-0.750495	0.834036	24.8112
22.71	-0.592042	0.801764	24.3087
22.72	-0.452661	0.771892	23.8178
22.73	-0.330206	0.745242	23.338
22.74	-0.222661	0.722395	22.8687
22.75	-0.128156	0.703746	22.4098
22.76	-0.0449654	0.689544	21.9607
22.77	0.0284855	0.679933	21.5211
22.78	0.0936303	0.674979	21.0909
22.79	0.151765	0.674699	20.6697
22.8	0.204059	0.679077	20.2573
22.81	0.25156	0.688085	19.8536
22.82	0.295213	0.701698	19.4582
22.83	0.335861	0.719897	19.0712
22.84	0.374265	0.742687	18.6921
22.85	0.411107	0.770096	18.3211
22.86	0.447006	0.802185	17.9578
22.87	0.482524	0.839053	17.6023
22.88	0.518177	0.880834	17.2543
22.89	0.554442	0.927707	16.9137
22.9	0.591769	0.979897	16.5806
22.91	0.630582	1.03767	16.2548
22.92	0.671291	1.10136	15.9362
22.93	0.714298	1.17133	15.6249
22.94	0.760001	1.24801	15.3208
22.95	0.808802	1.33189	15.0239
22.96	0.861112	1.42353	14.7341
22.97	0.917353	1.52353	14.4517
22.98	0.97797	1.63258	14.1767
22.99	1.04343	1.75144	13.9091
23	1.11423	1.88095	13.6492
23.01	1.1909	2.02204	13.3972
23.02	1.27402	2.17573	13.1533
23.03	1.36419	2.34312	12.918
23.04	1.46208	2.52544	12.6916
23.05	1.56842	2.72401	12.4747
23.06	1.68398	2.94027	12.2679
23.07	1.80961	3.17579	12.072
23.08	1.94622	3.43227	11.8881
23.09	2.09483	3.71152	11.7171
23.1	2.2565	4.0155	11.5605
23.11	2.4324	4.3463	11.4199
23.12	2.62379	4.70613	11.2972
23.13	2.83202	5.09732	11.1948
23.14	3.05855	5.52227	11.1152
23.15	3.30492	5.98348	11.0618
23.16	3.57278	6.48344	11.0383
23.17	3.86384	7.02461	11.0492
23.18	4.17992	7.60931	11.0996
23.19	4.52286	8.23964	11.1957
23.2	4.89454	8.91728	11.3445
23.21	5.29681	9.64332	11.554
23.22	5.73146	10.418	11.8337
23.23	6.20012	11.2404	12.1942
23.24	6.70414	12.108	12.6472
23.25	7.24452	13.0161	13.206
23.26	7.82168	13.9577	13.8848
23.27	8.43529	14.9222	14.6989
23.28	9.08398	15.895	15.6636
23.29	9.76508	16.8567	16.7942
23.3	10.4742	17.7823	18.1044
23.31	11.205	18.641	19.6049
23.32	11.9486	19.3953	21.3015
23.33	12.6933	20.0017	23.193
23.34	13.4241	20.4118	25.268
23.35	14.1229	20.5745	27.5028
23.36	14.7681	20.439	29.8584
23.37	15.3352	19.9601	32.2797
23.38	15.7977	19.1042	34.695
23.39	16.1283	17.8555	37.0191
23.4	16.301	16.2223	39.1585
23.41	16.2932	14.2412	41.0198
23.42	16.088	11.9774	42.5197
23.43	15.6769	9.52171	43.5962
23.44	15.0614	6.98149	44.217
23.45	14.2534	4.46916	44.3842
23.46	13.275	2.08917	44.1335
23.47	12.1564	-0.0734419	43.5282
23.48	10.9334	-1.96037	42.6487
23.49	9.64403	-3.54237	41.5814
23.5	8.32539	-4.81674	40.4081
23.51	7.01118	-5.8016	39.1989
23.52	5.7299	-6.52876	38.0082
23.53	4.50403	-7.03693	36.874
23.54	3.34994	-7.36625	35.8195
23.55	2.27832	-7.55453	34.8564
23.56	1.29503	-7.6352	33.9871
23.57	0.402011	-7.63638	33.2085
23.58	-0.401829	-7.58096	32.5136
23.59	-1.11974	-7.48701	31.8938
23.6	-1.75647	-7.36854	31.3398
23.61	-2.31768	-7.23619	30.8424
23.62	-2.80953	-7.09795	30.3933
23.63	-3.23837	-6.95973	29.9848
23.64	-3.61051	-6.82586	29.6105
23.65	-3.93204	-6.69945	29.2648
23.66	-4.20878	-6.58273	28.9429
23.67	-4.44618	-6.47722	28.6411
23.68	-4.64928	-6.38394	28.3562
23.69	-4.82275	-6.30354	28.0859
23.7	-4.97083	-6.23636	27.8282
23.71	-5.09738	-6.18253	27.5816
23.72	-5.20589	-6.14203	27.3452
23.73	-5.29951	-6.1147	27.118
23.74	-5.38103	-6.1003	26.8997
23.75	-5.45295	-6.0985	26.69
23.76	-5.51751	-6.10895	26.4887
23.77	-5.57665	-6.13125	26.296
23.78	-5.63211	-6.16496	26.112
23.79	-5.6854	-6.20965	25.937
23.8	-5.73782	-6.26484	25.7713
23.81	-5.79052	-6.33007	25.6153
23.82	-5.84448	-6.40486	25.4696
23.83	-5.90052	-6.4887	25.3345
23.84	-5.95934	-6.58109	25.2107
23.85	-6.02151	-6.68151	25.0986
23.86	-6.08751	-6.7894	24.999
23.87	-6.1577	-6.90419	24.9123
23.88	-6.23235	-7.02528	24.8392
23.89	-6.31164	-7.15201	24.7803
23.9	-6.39568	-7.28371	24.7361
23.91	-6.48448	-7.41962	24.7072
23.92	-6.578	-7.55895	24.6942
23.93	-6.67609	-7.70082	24.6975
23.94	-6.77856	-7.84428	24.7177
23.95	-6.88514	-7.98833	24.7551
23.96	-6.99546	-8.13187	24.81
23.97	-7.1091	-8.27371	24.8826
23.98	-7.22556	-8.41259	24.9732
23.99	-7.34426	-8.54717	25.0816
24	-7.46455	-8.67603	25.2077
24.01	-7.5857	-8.79771	25.3511
24.02	-7.7069	-8.91067	25.5115
24.03	-7.82728	-9.01335	25.688
24.04	-7.94588	-9.10418	25.8797
24.05	-8.06171	-9.18162	26.0855
24.06	-8.1737	-9.24414	26.304
24.07	-8.28075	-9.29032	26.5335
24.08	-8.38171	-9.31885	26.7722
24.09	-8.47542	-9.32858	27.0178
24.1	-8.56074	-9.31854	27.2681
24.11	-8.63652	-9.28801	27.5205
24.12	-8.70167	-9.23655	27.7722
24.13	-8.75515	-9.164	28.0205
24.14	-8.79604	-9.07057	28.2624
24.15	-8.82349	-8.95678	28.495
24.16	-8.83682	-8.82354	28.7154
24.17	-8.83549	-8.67208	28.9208
24.18	-8.81915	-8.504	29.1086
24.19	-8.78764	-8.32119	29.2764
24.2	-8.74099	-8.12581	29.4221
24.21	-8.67947	-7.92024	29.544
24.22	-8.60355	-7.70703	29.6405
24.23	-8.5139	-7.48882	29.7108
24.24	-8.41139	-7.26827	29.7542
24.25	-8.29708	-7.04804	29.7705
24.26	-8.17217	-6.83066	29.7598
24.27	-8.03802	-6.61854	29.7228
24.28	-7.89607	-6.41387	29.6604
24.29	-7.74785	-6.21863	29.5736
24.3	-7.59493	-6.03452	29.464
24.31	-7.43889	-5.86299	29.333
24.32	-7.2813	-5.7052	29.1825
24.33	-7.12369	-5.56205	29.0142
24.34	-6.96753	-5.43417	28.8302
24.35	-6.81419	-5.32199	28.6322
24.36	-6.66497	-5.22569	28.4222
24.37	-6.52104	-5.14529	28.2021
24.38	-6.38347	-5.08066	27.9735
24.39	-6.25319	-5.03155	27.7384
24.4	-6.13102	-4.99759	27.4983
24.41	-6.01768	-4.97837	27.2547
24.42	-5.91375	-4.97344	27.0092
24.43	-5.81972	-4.9823	26.7631
24.44	-5.73598	-5.00446	26.5178
24.45	-5.66282	-5.03943	26.2745
24.46	-5.60049	-5.08675	26.0344
24.47	-5.54911	-5.14597	25.7986
24.48	-5.5088	-5.21667	25.5682
24.49	-5.47958	-5.29846	25.3442
24.5	-5.46147	-5.39101	25.1276
24.51	-5.45443	-5.49397	24.9195
24.52	-5.45838	-5.60705	24.7208
24.53	-5.47325	-5.72998	24.5324
24.54	-5.49892	-5.86246	24.3554
24.55	-5.53528	-6.00425	24.1907
24.56	-5.58217	-6.15507	24.0392
24.57	-5.63946	-6.31462	23.902
24.58	-5.70698	-6.48258	23.7801
24.59	-5.78454	-6.65858	23.6744
24.6	-5.87194	-6.84221	23.5861
24.61	-5.96897	-7.03297	23.5162
24.62	-6.07537	-7.23028	23.4656
24.63	-6.19086	-7.43346	23.4356
24.64	-6.31512	-7.6417	23.4271
24.65	-6.44778	-7.85407	23.4411
24.66	-6.58841	-8.06947	23.4787
24.67	-6.73651	-8.28666	23.5408
24.68	-6.89153	-8.50419	23.6282
24.69	-7.05279	-8.72043	23.7417
24.7	-7.21956	-8.93356	23.8819
24.71	-7.39096	-9.14153	24.0492
24.72	-7.56602	-9.34212	24.2439
24.73	-7.74363	-9.53289	24.4658
24.74	-7.92255	-9.71123	24.7147
24.75	-8.10142	-9.8744	24.9898
24.76	-8.27872	-10.0195	25.29
24.77	-8.4528	-10.1437	25.6136
24.78	-8.62189	-10.244	25.9588
24.79	-8.78409	-10.3175	26.3228
24.8	-8.93744	-10.3617	26.7027
24.81	-9.07986	-10.374	27.0947
24.82	-9.20927	-10.3524	27.4948
24.83	-9.32359	-10.2955	27.8982
24.84	-9.42078	-10.202	28.3002
24.85	-9.4989	-10.0717	28.6953
24.86	-9.55618	-9.90493	29.0781
24.87	-9.59105	-9.70285	29.443
24.88	-9.60223	-9.46742	29.7848
24.89	-9.58875	-9.20137	30.0982
24.9	-9.55001	-8.90816	30.3785
24.91	-9.48583	-8.59193	30.6217
24.92	-9.39644	-8.25733	30.8243
24.93	-9.28253	-7.90937	30.9837
24.94	-9.14521	-7.55332	31.0982
24.95	-8.98602	-7.19445	31.167
24.96	-8.80687	-6.83792	31.1901
24.97	-8.60997	-6.48859	31.1685
24.98	-8.39783	-6.15089	31.1038
24.99	-8.17314	-5.82873	30.9983
25	-7.9387	-5.52539	30.8547
25.01	-7.69737	-5.2435	30.6763
25.02	-7.45198	-4.98507	30.4664
25.03	-7.20529	-4.75142	30.2285
25.04	-6.9599	-4.54334	29.9663
25.05	-6.71825	-4.36105	29.6832
25.06	-6.48253	-4.20436	29.3825
25.07	-6.25471	-4.07269	29.0674
25.08	-6.03651	-3.9652	28.7408
25.09	-5.82938	-3.88083	28.4053
25.1	-5.63452	-3.8184	28.0635
25.11	-5.45291	-3.77664	27.7173
25.12	-5.28528	-3.75428	27.3689
25.13	-5.13218	-3.75009	27.02
25.14	-4.99397	-3.76289	26.672
25.15	-4.87087	-3.79158	26.3265
25.16	-4.76294	-3.83517	25.9847
25.17	-4.67016	-3.89281	25.6476
25.18	-4.59243	-3.96374	25.3165
25.19	-4.52956	-4.04734	24.9922
25.2	-4.48134	-4.14311	24.6757
25.21	-4.44751	-4.25065	24.3678
25.22	-4.42783	-4.36969	24.0695
25.23	-4.42201	-4.50002	23.7816
25.24	-4.42981	-4.64156	23.505
25.25	-4.45099	-4.79427	23.2405
25.26	-4.48532	-4.95817	22.9891
25.27	-4.5326	-5.13335	22.7517
25.28	-4.59268	-5.3199	22.5293
25.29	-4.6654	-5.51795	22.3231
25.3	-4.75065	-5.72762	22.134
25.31	-4.84835	-5.94902	21.9634
25.32	-4.95842	-6.1822	21.8126
25.33	-5.0808	-6.42717	21.6829
25.34	-5.21543	-6.68386	21.5758
25.35	-5.36228	-6.95207	21.4929
25.36	-5.52126	-7.23148	21.4358
25.37	-5.69228	-7.5216	21.4064
25.38	-5.87521	-7.82171	21.4064
25.39	-6.06986	-8.13088	21.4378
25.4	-6.27596	-8.44789	21.5026
25.41	-6.49315	-8.77119	21.6027
25.42	-6.72096	-9.09886	21.7402
25.43	-6.95875	-9.42859	21.9169
25.44	-7.20573	-9.75761	22.1347
25.45	-7.46092	-10.0827	22.3951
25.46	-7.7231	-10.4	22.6994
25.47	-7.99079	-10.7054	23.0487
25.48	-8.26225	-10.994	23.4431
25.49	-8.53542	-11.2606	23.8826
25.5	-8.80794	-11.4994	24.3661
25.51	-9.07708	-11.7045	24.8916
25.52	-9.33982	-11.8696	25.4562
25.53	-9.59279	-11.9884	26.0557
25.54	-9.83236	-12.0551	26.6846
25.55	-10.0546	-12.0639	27.3362
25.56	-10.2556	-12.01	28.0025
25.57	-10.431	-11.8896	28.6741
25.58	-10.5769	-11.7004	29.3408
25.59	-10.6892	-11.4416	29.9916
25.6	-10.7644	-11.1143	30.6147
25.61	-10.7994	-10.7217	31.1988
25.62	-10.7917	-10.269	31.7327
25.63	-10.7394	-9.76348	32.2063
25.64	-10.6418	-9.21412	32.6107
25.65	-10.499	-8.63132	32.939
25.66	-10.3123	-8.02646	33.1864
25.67	-10.0837	-7.41135	33.3504
25.68	-9.81645	-6.79772	33.4308
25.69	-9.51457	-6.19664	33.4294
25.7	-9.18278	-5.61808	33.3504
25.71	-8.82631	-5.07058	33.1993
25.72	-8.45074	-4.56097	32.9829
25.73	-8.06176	-4.09427	32.7087
25.74	-7.66501	-3.67373	32.3846
25.75	-7.26588	-3.30091	32.0185
25.76	-6.86939	-2.97593	31.6179
25.77	-6.48004	-2.69764	31.19
25.78	-6.1018	-2.46395	30.741
25.79	-5.73801	-2.27206	30.2765
25.8	-5.39142	-2.11871	29.8014
25.81	-5.06415	-2.00041	29.3196
25.82	-4.75777	-1.91358	28.8345
25.83	-4.47335	-1.85474	28.3488
25.84	-4.21149	-1.82059	27.8648
25.85	-3.9724	-1.80807	27.3842
25.86	-3.75597	-1.81445	26.9083
25.87	-3.56182	-1.83731	26.4383
25.88	-3.38937	-1.87456	25.975
25.89	-3.23789	-1.92445	25.519
25.9	-3.10654	-1.98554	25.071
25.91	-2.99444	-2.05667	24.6312
25.92	-2.90067	-2.13698	24.2002
25.93	-2.8243	-2.22583	23.7782
25.94	-2.76445	-2.32281	23.3655
25.95	-2.72029	-2.4277	22.9624
25.96	-2.69103	-2.54046	22.5692
25.97	-2.67597	-2.6612	22.1862
25.98	-2.6745	-2.79017	21.8136
25.99	-2.68606	-2.92772	21.452
26	-2.71023	-3.07433	21.1016
26.01	-2.74664	-3.23055	20.7629
26.02	-2.79503	-3.39702	20.4364
26.03	-2.85523	-3.57445	20.1226
26.04	-2.92715	-3.76363	19.8222
26.05	-3.0108	-3.96537	19.5359
26.06	-3.10626	-4.18055	19.2646
26.07	-3.21369	-4.41009	19.0091
26.08	-3.33333	-4.65493	18.7707
26.09	-3.46549	-4.91602	18.5504
26.1	-3.61054	-5.19434	18.3498
26.11	-3.76892	-5.49082	18.1703
26.12	-3.94111	-5.80638	18.0139
26.13	-4.12764	-6.14188	17.8824
26.14	-4.32906	-6.49808	17.7783
26.15	-4.54596	-6.8756	17.704
26.16	-4.77893	-7.27489	17.6625
26.17	-5.02852	-7.69617	17.6569
26.18	-5.29529	-8.13931	17.6908
26.19	-5.57969	-8.60382	17.768
26.2	-5.8821	-9.08869	17.8927
26.21	-6.20276	-9.59233	18.0694
26.22	-6.54172	-10.1124	18.303
26.23	-6.89878	-10.6456	18.5985
26.24	-7.27346	-11.1877	18.961
26.25	-7.66489	-11.7333	19.3955
26.26	-8.07173	-12.2755	19.9069
26.27	-8.49211	-12.806	20.4996
26.28	-8.9235	-13.3149	21.1771
26.29	-9.36264	-13.7906	21.9417
26.3	-9.80543	-14.2199	22.7941
26.31	-10.2469	-14.5881	23.7325
26.32	-10.681	-14.8795	24.7527
26.33	-11.1009	-15.0776	25.8469
26.34	-11.4985	-15.1658	27.0037
26.35	-11.8653	-15.1287	28.2075
26.36	-12.1916	-14.9528	29.4384
26.37	-12.4677	-14.6279	30.6726
26.38	-12.6838	-14.1484	31.8829
26.39	-12.8302	-13.5145	33.0398
26.4	-12.8986	-12.7327	34.113
26.41	-12.882	-11.8169	35.0731
26.42	-12.7755	-10.7876	35.8938
26.43	-12.5767	-9.67119	36.5541
26.44	-12.2862	-8.49865	37.0394
26.45	-11.9074	-7.30307	37.3427
26.46	-11.447	-6.11756	37.4655
26.47	-10.914	-4.97287	37.4165
26.48	-10.3199	-3.89542	37.2109
26.49	-9.67748	-2.90591	36.8687
26.5	-9.00032	-2.01859	36.4125
26.51	-8.30215	-1.24125	35.8659
26.52	-7.59606	-0.575795	35.2517
26.53	-6.89403	-0.0191952	34.5904
26.54	-6.20655	0.435339	33.8999
26.55	-5.54236	0.797166	33.1949
26.56	-4.90841	1.07711	32.4868
26.57	-4.30986	1.28657	31.7842
26.58	-3.75021	1.4368	31.0931
26.59	-3.23151	1.53843	30.4173
26.6	-2.75452	1.60116	29.7593
26.61	-2.31895	1.63361	29.12
26.62	-1.92369	1.64324	28.4997
26.63	-1.567	1.63642	27.8981
26.64	-1.24666	1.61846	27.3145
26.65	-0.960146	1.59373	26.748
26.66	-0.704759	1.56577	26.1977
26.67	-0.477706	1.53741	25.6628
26.68	-0.276194	1.51087	25.1422
26.69	-0.0974872	1.48787	24.6351
26.7	0.0610486	1.46971	24.141
26.71	0.201915	1.45737	23.6591
26.72	0.327461	1.45156	23.1888
26.73	0.439871	1.4528	22.7298
26.74	0.541164	1.46146	22.2816
26.75	0.633193	1.47779	21.8439
26.76	0.717652	1.50199	21.4164
26.77	0.796086	1.53422	20.9988
26.78	0.869899	1.57461	20.591
26.79	0.94037	1.62331	20.1929
26.8	1.00866	1.6805	19.8043
26.81	1.07585	1.74636	19.4252
26.82	1.1429	1.82115	19.0555
26.83	1.21072	1.90516	18.6952
26.84	1.28017	1.99877	18.3443
26.85	1.35203	2.10239	18.003
26.86	1.42706	2.21652	17.6714
26.87	1.50601	2.34176	17.3496
26.88	1.58958	2.47873	17.0379
26.89	1.6785	2.6282	16.7365
26.9	1.77347	2.79097	16.4459
26.91	1.87522	2.96797	16.1665
26.92	1.98449	3.1602	15.8988
26.93	2.10206	3.36874	15.6436
26.94	2.22873	3.59479	15.4015
26.95	2.36534	3.83963	15.1736
26.96	2.51277	4.10463	14.9609
26.97	2.67195	4.39122	14.7649
26.98	2.84388	4.70095	14.5869
26.99	3.02959	5.03539	14.4288
27	3.23017	5.39619	14.2928
27.01	3.44677	5.78499	14.1813
27.02	3.68059	6.20344	14.097
27.03	3.93288	6.65312	14.0434
27.04	4.2049	7.13548	14.0242
27.05	4.49796	7.65179	14.0438
27.06	4.81334	8.20302	14.1071
27.07	5.15231	8.7897	14.2198
27.08	5.51605	9.41181	14.3882
27.09	5.90562	10.0685	14.6196
27.1	6.32191	10.758	14.9218
27.11	6.76553	11.4772	15.3035
27.12	7.2367	12.2215	15.774
27.13	7.73517	12.984	16.3429
27.14	8.26006	13.7559	17.0204
27.15	8.80964	14.5252	17.8162
27.16	9.38119	15.2771	18.7395
27.17	9.97079	15.9931	19.7979
27.18	10.573	16.651	20.9966
27.19	11.1808	17.2249	22.3372
27.2	11.7852	17.6858	23.8163
27.21	12.3753	18.002	25.4243
27.22	12.938	18.1408	27.1436
27.23	13.4582	18.0702	28.9478
27.24	13.9194	17.7619	30.8008
27.25	14.3037	17.1944	32.6571
27.26	14.5928	16.3564	34.4634
27.27	14.7691	15.2496	36.161
27.28	14.8172	13.8918	37.69
27.29	14.7246	12.3171	38.9946
27.3	14.4839	10.575	40.0283
27.31	14.093	8.72711	40.7594
27.32	13.5564	6.84166	41.1742
27.33	12.8849	4.9873	41.2782
27.34	12.0952	3.22654	41.0952
27.35	11.2083	1.61039	40.6636
27.36	10.2485	0.174919	40.0308
27.37	9.24116	-1.05981	39.2481
27.38	8.21106	-2.08866	38.3652
27.39	7.18109	-2.91887	37.4264
27.4	6.17109	-3.5666	36.4682
27.41	5.19732	-4.05351	35.5188
27.42	4.27224	-4.40375	34.5977
27.43	3.40464	-4.64159	33.7176
27.44	2.60002	-4.78984	32.8853
27.45	1.86103	-4.86896	32.103
27.46	1.18803	-4.89662	31.3703
27.47	0.579568	-4.8877	30.6848
27.48	0.0328413	-4.85438	30.0427
27.49	-0.455881	-4.80651	29.4403
27.5	-0.890944	-4.75188	28.8734
27.51	-1.27704	-4.69658	28.3383
27.52	-1.61899	-4.64529	27.8315
27.53	-1.92162	-4.60157	27.3501
27.54	-2.18962	-4.56804	26.8915
27.55	-2.42746	-4.54663	26.4537
27.56	-2.63938	-4.5387	26.035
27.57	-2.82931	-4.54518	25.6341
27.58	-3.0009	-4.56667	25.25
27.59	-3.15747	-4.60353	24.882
27.6	-3.30208	-4.65594	24.5297
27.61	-3.43746	-4.72397	24.1929
27.62	-3.56612	-4.8076	23.8714
27.63	-3.69026	-4.90676	23.5654
27.64	-3.81191	-5.02134	23.2752
27.65	-3.93286	-5.15123	23.0011
27.66	-4.05469	-5.29632	22.7437
27.67	-4.17886	-5.45648	22.5035
27.68	-4.30662	-5.63161	22.2815
27.69	-4.43912	-5.82156	22.0784
27.7	-4.57736	-6.02622	21.8952
27.71	-4.72225	-6.24539	21.7332
27.72	-4.87456	-6.47887	21.5934
27.73	-5.03499	-6.72637	21.4774
27.74	-5.20413	-6.98752	21.3865
27.75	-5.38247	-7.26182	21.3224
27.76	-5.5704	-7.54862	21.2868
27.77	-5.76823	-7.84709	21.2816
27.78	-5.97611	-8.15615	21.3086
27.79	-6.19412	-8.47447	21.3698
27.8	-6.42215	-8.80041	21.4674
27.81	-6.65998	-9.13194	21.6032
27.82	-6.90717	-9.46664	21.7793
27.83	-7.16312	-9.80165	21.9976
27.84	-7.42697	-10.1336	22.2598
27.85	-7.69764	-10.4586	22.5672
27.86	-7.97373	-10.7722	22.9209
27.87	-8.25358	-11.0695	23.3214
27.88	-8.53517	-11.3449	23.7686
27.89	-8.81614	-11.5926	24.2616
27.9	-9.09379	-11.8063	24.7984
27.91	-9.36504	-11.9794	25.376
27.92	-9.62647	-12.1053	25.9904
27.93	-9.87436	-12.1777	26.6359
27.94	-10.1047	-12.1906	27.3056
27.95	-10.3133	-12.1389	27.9914
27.96	-10.4958	-12.0184	28.6834
27.97	-10.6481	-11.8265	29.3712
27.98	-10.7659	-11.5622	30.0431
27.99	-10.8456	-11.2266	30.687
28	-10.8837	-10.8229	31.2909
28.01	-10.8776	-10.3565	31.843
28.02	-10.8255	-9.83496	32.3327
28.03	-10.7264	-9.26758	32.7507
28.04	-10.5806	-8.66532	33.0898
28.05	-10.389	-8.04014	33.3448
28.06	-10.1541	-7.40447	33.5132
28.07	-9.87918	-6.77061	33.5948
28.08	-9.56832	-6.15018	33.5918
28.09	-9.22651	-5.55364	33.5084
28.1	-8.85922	-4.98987	33.3506
28.11	-8.47228	-4.46595	33.1257
28.12	-8.07165	-3.98703	32.8416
28.13	-7.66319	-3.55636	32.5065
28.14	-7.25251	-3.17545	32.1289
28.15	-6.8448	-2.84425	31.7167
28.16	-6.44475	-2.56141	31.277
28.17	-6.05641	-2.3246	30.8165
28.18	-5.68323	-2.13077	30.341
28.19	-5.32798	-1.97642	29.8553
28.2	-4.99283	-1.85781	29.3635
28.21	-4.67933	-1.77115	28.869
28.22	-4.38851	-1.71278	28.3745
28.23	-4.12094	-1.67922	27.8821
28.24	-3.87676	-1.66728	27.3937
28.25	-3.65582	-1.67411	26.9105
28.26	-3.45765	-1.6972	26.4335
28.27	-3.2816	-1.7344	25.9635
28.28	-3.12688	-1.78389	25.5011
28.29	-2.99258	-1.84418	25.0469
28.3	-2.87774	-1.91412	24.6011
28.31	-2.78138	-1.99279	24.1642
28.32	-2.70252	-2.07955	23.7363
28.33	-2.64022	-2.17398	23.3178
28.34	-2.5936	-2.27586	22.9088
28.35	-2.56182	-2.38514	22.5097
28.36	-2.54416	-2.50195	22.1206
28.37	-2.53994	-2.62651	21.7418
28.38	-2.54859	-2.7592	21.3737
28.39	-2.56965	-2.90048	21.0166
28.4	-2.60274	-3.05093	20.6708
28.41	-2.64755	-3.21118	20.3368
28.42	-2.70392	-3.38195	20.015
28.43	-2.77172	-3.56404	19.7062
28.44	-2.85095	-3.75828	19.4108
28.45	-2.94169	-3.96557	19.1298
28.46	-3.04407	-4.18685	18.8638
28.47	-3.15835	-4.42309	18.614
28.48	-3.28483	-4.6753	18.3814
28.49	-3.42387	-4.94451	18.1674
28.5	-3.57594	-5.23172	17.9733
28.51	-3.74151	-5.53795	17.8009
28.52	-3.92116	-5.86417	17.6521
28.53	-4.11546	-6.21128	17.529
28.54	-4.32504	-6.5801	17.4341
28.55	-4.55055	-6.97128	17.37
28.56	-4.79262	-7.38529	17.3398
28.57	-5.05189	-7.82234	17.347
28.58	-5.32893	-8.2823	17.3952
28.59	-5.62427	-8.7646	17.4886
28.6	-5.9383	-9.26814	17.6318
28.61	-6.27129	-9.79115	17.8296
28.62	-6.62327	-10.3311	18.087
28.63	-6.99405	-10.8843	18.4095
28.64	-7.38308	-11.4462	18.8026
28.65	-7.78939	-12.0108	19.2716
28.66	-8.21153	-12.5706	19.8217
28.67	-8.64744	-13.1165	20.4575
28.68	-9.09434	-13.6375	21.1826
28.69	-9.54866	-14.1211	21.9992
28.7	-10.0059	-14.5529	22.9076
28.71	-10.4606	-14.9169	23.9056
28.72	-10.9062	-15.1961	24.9879
28.73	-11.3352	-15.3726	26.1455
28.74	-11.739	-15.4291	27.3651
28.75	-12.108	-15.3493	28.629
28.76	-12.4321	-15.1197	29.9149
28.77	-12.7009	-14.7304	31.1963
28.78	-12.9038	-14.1772	32.4433
28.79	-13.0312	-13.462	33.6238
28.8	-13.0742	-12.5946	34.7056
28.81	-13.0263	-11.5919	35.6581
28.82	-12.8828	-10.4784	36.455
28.83	-12.6424	-9.28441	37.0758
28.84	-12.3066	-8.04417	37.508
28.85	-11.8804	-6.79361	37.7478
28.86	-11.3717	-5.5676	37.8
28.87	-10.7913	-4.3975	37.6771
28.88	-10.1519	-3.30924	37.3981
28.89	-9.46763	-2.32206	36.9861
28.9	-8.75308	-1.44807	36.4662
28.91	-8.02257	-0.692531	35.8637
28.92	-7.28957	-0.0547379	35.2019
28.93	-6.56609	0.4708	34.5019
28.94	-5.8624	0.893012	33.7809
